id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,lon,lat
7974047,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,46,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 46",11edf867-1b3e-4a4e-a72f-abdfd0a0e848,,1989.0,1989.0,111-83,Многоквартирный дом,Нет,На специальном счете у регионального оператора,9.0,9.0,3.0,3.0,Не присвоен,135,135.0,0.0,"8933,50","6739,40","0,00","1167,50","5324,00","0,00",499,499,Отсутствует,Свайный,Железобетонные,Панельные,"0,00",На лестничной клетке,3.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.63931,54.20085
7974036,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,132,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 132",bd9d2ab0-b75f-4af3-9fe0-cc1ec4e2d5ec,,1972.0,1972.0,111-108,Многоквартирный дом,Нет,Не определен,5.0,5.0,6.0,0.0,Не присвоен,97,97.0,1.0,"4697,30","4525,40","171,90","397,70","6988,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"1233,10",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.64908,54.19774
7974038,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,132,,2,,"обл. Тульская, г. Тула, ул. Плеханова, д. 132, к. 2",2de9d9d7-d1ff-4f47-a399-d38b7a4256ef,8925433.0,1980.0,1980.0,111-83,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,3.0,3.0,Не присвоен,108,108.0,0.0,"7181,70","5688,80","30,10","933,60","4605,00","0,00",499,500,отсутствует,Свайный,Железобетонные,Панельные,"0,00",На лестничной клетке,3.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65046,54.19746
7974039,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,134,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 134",da12e9ee-baf0-42f2-9f39-e56aebf48419,8935051.0,1972.0,1972.0,111-108,Многоквартирный дом,Нет,На специальном счете у регионального оператора,5.0,5.0,4.0,0.0,Не присвоен,70,70.0,0.0,"3601,30","3578,50","0,00","22,80","2462,00","0,00",500,500,Не имеется,Ленточный,Железобетонные,Панельные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65171,54.19712
9361759,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,134/9,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 134/9",117a69a7-4cb0-42f0-9e48-4a4dff6a9efa,,,,,Не заполнено,Нет,Не заполнено,,,,,Не заполнено,0,,,,,,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,37.65172,54.1971
7982099,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,136,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 136",c2a5fa09-8bfc-4490-9449-976dcd7bd4dc,8915229.0,1971.0,1971.0,1-464,Многоквартирный дом,Нет,Не определен,5.0,5.0,4.0,0.0,Не присвоен,70,70.0,0.0,"3312,40","3312,40","0,00","268,20","2972,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"662,64",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65491,54.1959
7982122,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,138,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 138",ff4a09f0-08b9-451c-93c6-0436ab1305c4,8940179.0,1971.0,1971.0,1-464,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,4.0,0.0,D,70,70.0,0.0,"3583,70","3308,50","0,00","275,20","3387,00",,500,500,МАФ,Иной,Железобетонные,Панельные,"662,50",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65552,54.19574
8675857,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,140,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 140",a9ba3ab3-bd08-44f1-bc59-ac42cd4d9e4c,8915229.0,1971.0,1971.0,I-335,Многоквартирный дом,Нет,Не определен,5.0,5.0,4.0,0.0,Не присвоен,70,70.0,0.0,"3309,40","3309,40","0,00","274,20","3786,00","0,00",499,500,,Ленточный,Железобетонные,Панельные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.6561,54.19557
7974041,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,141,,2,,"обл. Тульская, г. Тула, ул. Плеханова, д. 141, к. 2",ec6b2d45-e99b-4162-b6db-165e100717aa,,1981.0,1981.0,111-83,Многоквартирный дом,Нет,Не определен,9.0,9.0,2.0,2.0,Не присвоен,72,72.0,0.0,"3555,40","3545,50","9,90","590,90","3630,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"591,00",На лестничной клетке,2.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.64922,54.19842
6936061,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,142,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 142",479efc07-e902-4eb1-8e02-716f855fb9ec,,1971.0,1971.0,1-464,Многоквартирный дом,Нет,Не определен,5.0,5.0,4.0,0.0,Не присвоен,70,70.0,0.0,"3293,80","3293,80","0,00","272,80","3094,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"840,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65683,54.19535
6501628,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,143,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 143",07667cf4-278c-4f64-a6b4-07c92010bfda,8925433.0,1972.0,1972.0,I-335,Многоквартирный дом,Нет,Не определен,5.0,5.0,6.0,0.0,Не присвоен,110,110.0,0.0,"4459,90","4459,90","0,00","419,00","5299,00","0,00",499,500,,Ленточный,Железобетонные,Панельные,"1136,80",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65024,54.1985
8674317,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,147,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 147",a3f5d573-4511-4c4f-a428-9f7225d62259,,1971.0,1971.0,I-335,Многоквартирный дом,Нет,Не определен,5.0,5.0,6.0,0.0,Не присвоен,110,110.0,0.0,"4473,20","4473,20","0,00","420,70","4209,00","0,00",499,500,,Ленточный,Железобетонные,Панельные,"118,10",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65197,54.19792
7974043,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,147,,2,,"обл. Тульская, г. Тула, ул. Плеханова, д. 147, к. 2",1045da20-125f-48b5-8c7c-6723204ddf4a,8925433.0,1982.0,1982.0,114-86,Многоквартирный дом,Нет,Не определен,5.0,5.0,6.0,0.0,Не присвоен,77,76.0,1.0,"4484,60","3758,90","285,50","440,20","4409,00","0,00",499,500,Не имеется,Ленточный,Железобетонные,Кирпич,"1551,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65271,54.19779
7974048,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,149,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 149",dc0e2520-ab04-42a8-9706-1b5b5d6f7a78,8932412.0,1972.0,1972.0,111-108,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,8.0,0.0,Не присвоен,115,115.0,0.0,"5486,30","3635,00","0,00","504,20","3701,00","0,00",500,500,Не имеется,Ленточный,Железобетонные,Панельные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.6533,54.1976
9363143,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,149/11,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 149/11",1551f61e-ceb9-4bd9-a044-3c160172e1ff,,,,,Не заполнено,Нет,Не заполнено,,,,,Не заполнено,0,,,,,,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,37.65362,54.19791
7982160,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,151,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 151",35c9cdff-fcdf-4816-8ceb-63cb49a186e1,8940333.0,1972.0,1972.0,1-464,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,8.0,0.0,Не присвоен,112,109.0,3.0,"6006,10","5369,60","141,50","495,00","5518,00","0,00",500,500,отсутствует,Свайный,Железобетонные,Кирпич,"1170,74",Отсутствует,0.0,Центральное,2.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Отсутствует,37.65375,54.19707
7982179,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,153,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 153",1fc4de9e-0c5d-4e2a-b11b-ed4f8ed5d6fd,8940333.0,1972.0,1972.0,1-464,Многоквартирный дом,Нет,На специальном счете у регионального оператора,5.0,5.0,8.0,0.0,Не присвоен,115,115.0,0.0,"5909,80","5407,10","0,00","502,70","6197,00","0,00",499,500,Отсутствует,Ленточный,Железобетонные,Панельные,"1438,00",Отсутствует,0.0,Центральное,2.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.65476,54.1972
7982194,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,157,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 157",3e0bca79-66b2-46e8-b173-9e4917825473,8940333.0,1971.0,1971.0,1-464,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,8.0,0.0,Не присвоен,115,115.0,0.0,"5525,40","3707,40","0,00","505,50","3973,00","0,00",500,500,,Ленточный,Железобетонные,Панельные,"1105,08",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65698,54.19654
7982204,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,86b842d5-022f-47f9-b016-d28a0e269981,обл,Тульская,,,г,Тула,ул,Плеханова,159,,,,"обл. Тульская, г. Тула, ул. Плеханова, д. 159",9472aa64-956a-42dd-a0b6-0eeb905f54d0,8940333.0,1972.0,1972.0,1-464,Многоквартирный дом,Нет,На специальном счете у регионального оператора,5.0,5.0,8.0,0.0,Не присвоен,115,115.0,0.0,"6027,80","5477,80","48,40","501,60","5346,00","0,00",500,500,отсутствует,Свайный,Железобетонные,Кирпич,"1194,14",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.65764,54.19633
7978924,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,2,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 2",932bc33c-634e-43be-8f5b-3b3e32d9973c,,1959.0,1959.0,ЭС-24,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,1.0,0.0,Не присвоен,8,8.0,0.0,"407,00","270,80","0,00","0,00","1031,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.57557,54.16337
7978963,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,4,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 4",46b20b68-64ac-4586-85bb-9527bd2ff9a9,,1959.0,1959.0,индивидуальный,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,1.0,0.0,Не присвоен,8,8.0,0.0,"406,70","273,90","0,00","33,80","1218,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.57513,54.16356
7978968,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,6,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 6",1dfc0ba9-603b-4c52-a0bb-b8c4ddfbe9e3,,1958.0,1958.0,ЭС-24,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,1.0,0.0,Не присвоен,8,8.0,0.0,"408,70","250,00","0,00","40,20","3826,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточная вентиляция,Отсутствует,Отсутствует,37.5746,54.16372
8417630,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,7,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 7",5362b60d-156b-476d-a28d-efa6b215428f,8939735.0,1959.0,1959.0,1-447,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,3.0,0.0,Не заполнено,41,38.0,3.0,"3958,80","2721,40","421,40","619,00","3337,00","0,00",500,500,-,Ленточный,Железобетонные,Кирпич,"748,40",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.57583,54.16394
7978976,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,8,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 8",76c1bedc-a2a4-446f-86a9-f0edf8afcd63,,1958.0,1958.0,информация отсутствует в тех документации,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,1.0,0.0,Не присвоен,8,8.0,0.0,"445,80","244,40",,,"0,00","0,00",500,500,,Ленточный,Деревянные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Отсутствует,Отсутствует,Отсутствует,37.57412,54.16394
7978983,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,9а,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 9а",239c939b-efaa-bb1c-96d5-ee70b79c8c39,,2000.0,2000.0,индивидуальный проект,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,3.0,0.0,Не присвоен,22,22.0,0.0,"2250,00","1305,10","0,00","225,00","714,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.57544,54.16413
7978845,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,10,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 10",04b7f369-69de-7dd4-10f1-ac7f33039a4c,8917620.0,,1959.0,,Многоквартирный дом,Нет,Не заполнено,2.0,,2.0,0.0,Не присвоен,12,,,"1019,05",,,,"1396,00",,498,498,,Не заполнено,Деревянные,Кирпич,"0,00",Не заполнено,0.0,Не заполнено,,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Не заполнено,Не заполнено,Не заполнено,37.57368,54.16397
9234168,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,10/9,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 10/9",d2c6de36-df49-4bfe-8e96-08ea03e5528b,,1959.0,1959.0,кирпичный,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,12,12.0,0.0,"723,30","625,10","0,00","81,40","1311,00","0,00",500,500,Нет,Сборный,Железобетонные,Кирпич,"455,90",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.57368,54.16397
7978851,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,11,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 11",2c071f1c-f2d6-4ebe-bf41-3ec6b36ef2da,8929437.0,1960.0,1960.0,1-447,Многоквартирный дом,Нет,Не заполнено,5.0,5.0,4.0,0.0,Не присвоен,81,80.0,1.0,"4241,70","3200,30","145,20","771,40","4741,00","0,00",499,499,Не имеется,Иной,Железобетонные,Кирпич,"639,22",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.57488,54.16435
7978861,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,12,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 12",fd6e05fc-676c-4ec5-ad31-3a3256075dd7,8929437.0,1961.0,1961.0,1-447,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,3.0,0.0,Не присвоен,58,56.0,2.0,"2827,90","2398,90","144,60","180,40","2082,00","0,00",499,499,Не имеется,Иной,Железобетонные,Кирпич,"830,48",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.57291,54.16442
7978866,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,12а,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 12а",8ec4dd27-ba21-aa7a-4a97-05d9bd744efb,8934447.0,1960.0,1960.0,кирпичный,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"631,50","397,50","166,90","0,00","0,00","0,00",500,500,Не имеется,Ленточный,Деревянные,Кирпич,"315,75",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.57243,54.16401
7978873,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,14,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 14",ae712598-6377-4430-9ca7-1230f7b4edac,,1960.0,1960.0,ЭС-24,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"628,00","376,30","0,00","47,90","3342,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"63,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.57162,54.16464
7978878,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,15,,,,"обл. Тульская, г. Тула, ул. Ползунова, д. 15",dde2a71c-35b2-45df-b922-73d987f8867c,8941256.0,1971.0,1971.0,1-335,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,4.0,0.0,Не присвоен,70,68.0,2.0,"3756,80","3213,90","106,30","274,20","5064,00","0,00",499,499,Не имеется,Свайный,Железобетонные,Панельные,"503,08",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.57291,54.16505
7978883,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,15,,1,,"обл. Тульская, г. Тула, ул. Ползунова, д. 15, к. 1",34e8671e-5912-46c1-8a89-f767ac44bb39,8929437.0,1977.0,1977.0,кирпичный,Многоквартирный дом,Нет,На счете регионального оператора,9.0,9.0,1.0,1.0,Не присвоен,54,54.0,0.0,"2790,90","2296,60","0,00","299,80","1139,00","0,00",500,500,Коврочистка,Сборный,Железобетонные,Кирпич,"255,07",На лестничной клетке,1.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,,Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.57403,54.16498
8637854,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,27b8d67c-0264-48c6-bbf3-6ffd28706bc3,обл,Тульская,,,г,Тула,ул,Ползунова,15,,2,,"обл. Тульская, г. Тула, ул. Ползунова, д. 15, к. 2",8988e8a4-b027-4c0d-b697-a8bb3faa4867,8924703.0,2005.0,2005.0,индивидуальный,Многоквартирный дом,Нет,На счете регионального оператора,10.0,10.0,2.0,2.0,Не присвоен,79,79.0,0.0,"5584,50","4383,60","0,00","777,10","3406,00","120,00",499,500,"стойка д/ковров-1шт, качели-1шт, лавочка-2шт",Свайный,Железобетонные,Кирпич,"184,00",На лестничной клетке,2.0,Центральное,1.0,Центральное,Закрытая с приготовлением горячей воды на ЦТП,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Внутренние водостоки,37.57343,54.16466
